imdb_id,label
114663,0001000100000000000000000000
114702,0000000100001000010000000000
114682,0000000100000000000000010000
114781,0000100000000010000000000000
114798,0000000100000000000000010000
114805,0000000001000000000000000000
114887,0000000100000000010000000000
114898,0000000000100010000000001000
114928,0000100100000000000000000000
114938,0000000000001110000000000000
109340,0000000100000000000000000000
112602,0000000010000000000000011000
111579,1000000100000000000000000000
110882,1000000100000000000000000000
112471,0000000100000000010000000000
112508,0000000000000000000000010000
112438,0000100100000000000000000000
112571,0000000100000000000000010000
112757,0000000100000000000000000000
112643,0000001100000000000000000100
112679,0000000100000000010000000000
109445,0000000000000000000000010000
112883,0000000100000000010000010000
109635,0000100100000000000000000000
112899,0000100000000000000000000000
109676,0000100000000010000000001000
112854,0001000010000000000000010000
109579,0000101100000000000000000000
109642,0000001110000000000000000000
109686,0000000000000000000000010000
111797,0000000100000000010000010000
109759,0000000100000000000000000000
109758,0000000010000000010000010000
109707,0000000100001000000000010000
113117,0000000100000000010000010000
113097,0000000000000000010000010000
113028,0000000000010000000000001000
113198,0100000000000000000000011000
113303,0001100000000000000000000100
113089,0001000100010000000000000000
109771,0000000100001000000000000001
113199,0000000100010000000000010000
113234,0100000000000010000000001000
109906,0000000110000000000000000000
110057,0000000101000000000000100000
110005,0000000110001000000000000000
110066,0000000000000000000000010000
110116,0000000100001000000000000001
110006,0000000100010000000000010000
113360,0000100100000010000000000000
110099,0000000000000000010000010000
110148,0001000100000000000000000100
113463,0000010100001000000000000000
110189,0000000010000000000000010000
110216,0000000000100000010000010000
113501,0000000110000010000000000000
113538,0000000000010000000000011000
113552,0000100010000010000000000000
76759,0001000000000010000000001000
110367,0000000100010000010000000000
113670,0001000100010000000000000000
110296,0000000100000000000000000000
109731,0000100110000000000000000000
103994,0000000100000000010000000000
110322,1000000100000000010000000000
110443,0000000000010000000000011000
110365,0000000110000000000000000000
107566,0000000110000000000000000000
110391,0000000100000000010000010000
113691,0000000100000000000000000000
110428,0000000100001000000000010000
109836,0000000100000000010000000100
113755,0000000000010000000000010000
110538,0000000100000000000000010000
110516,0000000000000000010000010000
110527,0001000000010000000000000000
113808,0000000000000000000000010000
113896,0000000100000000000000000000
113870,0000100100000000000000000000
110684,0000000100000000000000010000
110638,0000000100000000000000000000
113967,0000000110000000000000000000
117169,0000000110000010000000000000
106402,0000000000000000000000010100
113948,0000100000100010000000000000
110671,0000000000000000010000010000
110632,0000000110000000000000000000
110737,0000000000000000010000010000
110729,0000000110000000000000000000
114151,0000100100000000000000000000
114069,0000100100000010000000000000
110413,0000100110000000000000000000
114113,0000000100000000010000010000
114210,0000000000000000010000010000
110912,0000000110000000000000000000
114084,0000000100000000000000000000
105652,0000000100000000000000010000
110889,0000000100000000010000000000
110932,0000010100001000000000000000
114129,0000000100000000010000000000
110963,0000000110001000000000000000
114214,0000100000000010010000000000
114296,0000000100000000000000010000
110907,0000000100000000000000010000
111495,0000001100000000010000000000
108394,0000001100000000000000000001
111507,0000000100000000010000010000
110769,0000000100000000010000000000
114268,0000000100010000000000010000
110965,0000100100000000000000000100
114571,0000000100000000000000010000
111333,0100000000010000000000010000
111112,0001000100010000000000000000
111255,0000000110000010000000000000
111282,0000000000100010000000001000
111070,0000000100010000000000010000
111161,0000000110000000000000000000
111149,0000100010000000000000000000
108260,0000100100000000000000000000
106966,0000000100000000010000010000
114594,0000000010000000000000010000
111309,0000000100000000000000010000
113936,0000000000000000000000011000
110081,1000010100000000000000000000
114614,0000000000100010000000010000
114608,0001000000000010000000000100
111280,0000001000000010000000001000
114609,0000100010000000000000000100
111454,0000000100001000010000000000
114852,0000100000100000000000000100
114694,0000000000000000000000011000
111590,0000000100000000010000010000
114788,0000100010000000000000000000
114888,1000000100000000000000000000
108550,0000000100000000000000000000
114857,0000000010100010000000000000
114924,0000000100000000010000010000
111667,0000000100000000000000000000
109655,0000000100000000010000000000
110598,0000000100000000010000010000
112435,0000000100010000000000010000
109040,0000000000000000000000010000
109045,0000000000000000000000010001
106339,0000000100001000000000000001
104779,0000100100000000010000000000
109348,0000000010000000000000010000
109444,0000000110000010000000000000
109446,0000001110000000000000000000
109484,0000000100000000010000010000
109504,0000000100000000000000010000
109506,0001000100000010000000000000
109450,0000000100001000000000100000
109813,0001000000010000000000010000
109830,0000000100000000010000010000
109831,0000000100000000010000010000
113305,0000000110000000010000000000
110091,0000000100000000010000010000
110093,0000000000000010010000010000
110167,0000000100000000010000010000
110213,0000000000010000010000001000
107472,0000010001001000000000000000
110357,0100000100000000000000001000
107426,0000000100000000000000000000
111686,0001001000000000000000000100
110475,0001000000010000000000010000
110478,0000000000000010000000011000
110588,0000000100001000000000000000
110622,0000000010000000000000010000
110771,0000000100000000000000010000
110950,0000000100000000010000010000
105226,0000100110000000000000000000
110989,0000000000010000000000010000
111054,0000000100000000000000000000
110997,0000000010000010000000001000
111257,0000000010000010000000001000
111256,0000000000000000010000010000
111438,0000000010100010000000000000
111503,0000100000000010000000010000
111693,0000000100000000010000000000
111742,0000000100000000010000000100
111756,0000000010001000000000001000
112443,0000100110000000000000000000
110455,0000000100000000000000010000
111048,0000000100000000000000010000
110399,0000000010000010000000010000
112570,0000000100000000000000000000
109454,0000010100000000010000000000
59170,0000000000000010000000010000
110186,0000000110000000010000000000
108069,0100000000100000000000001000
111301,0000000000000010000000011000
112702,0000100000000010000000010000
112849,0000001100000000010000000000
113014,0000000110000000000000010000
113043,0000000000000000000000000100
113104,0000000001000000000000000000
113173,0000000110000000000000001000
113319,0000100100000000000000000000
113827,0000100000000010000000000000
114047,0000000000000000000000010000
112889,0000000110000000000000010000
109339,0000000001000000000000000000
110027,0001000000000010010000000000
109785,0000000110000000000000000000
113409,0001001000000000000000000100
109021,0000000100001000000000100000
109035,0000000110000000000000100000
106220,0001000000000000000000010000
111804,0000000001000000000000010000
106226,0000000100000000010000000000
109068,0000000010000000000000010001
109067,0000000000010000000000110000
106292,0000000010000010000000010000
109198,0000000000000100010000000000
109219,0000000100000000010000010000
106379,0000000100000000000000010000
106400,0000000000010000000000010000
109254,0000000010000010000000010000
109279,0000000100010000000000001000
109297,0000001110000000000000000000
109303,0000000110000010000000000000
109305,0000000100000000000000100000
109306,0000000100000000010000000000
106452,0000000000100000000000000100
106471,0000001100000000010000000000
106489,0000000110000000000000000000
109361,0000000000000000010000011000
106505,0000000100000000000000010000
106519,0000100110000000000000000000
109439,0000000000000100000000010000
109443,0000001000000000000000010000
106582,0000100000000010000000001000
106598,0000000000100000000000010000
109456,0000101000000000010000000000
109480,0000100010000000000000010000
109493,0000000010000010000000010000
106660,0000000100000000000000000000
106673,0000000000000000010000010000
106677,0000000000000000000000010000
106697,0000000010100010000000000000
109729,0000000001000000000000101000
106834,0000000100000000010000010000
106873,0000100010000000000000010000
106332,0000000100000000010000000001
109783,0000000000000000010000010000
106881,0000100100000000000000000000
106880,0000000000000000000000010001
111732,0000000100000000000000010000
106926,0000001100000000010000000000
111712,0000001010000000000000010000
106941,0000000100000000010000010000
106918,0000101100000000000000000000
106965,0000000100010000000000001000
109842,0000100110000000000000000000
106977,0000000110000010000000000000
107004,0000010100000100000000000000
109890,0000000010000010000000001000
109891,0000000010010000000000010000
109913,0000000100000000010000000000
109920,0000000000000000000000010000
107057,0000100110000000000000000000
107076,0000100000000010000000000000
107096,0000000100001010000000000000
107144,0000000000000010000000010000
113674,0000000000000000000000010000
112966,0000000100000000000000010000
107151,0000000100000000010000000000
110064,0000000000000000010000010001
110074,0001000100000000000000010000
110097,0000000100000000000000010000
110123,1000000000000000000000010000
107206,0000100100000010000000000000
107207,0000000100001000000000000000
110137,0000000100000000010000010000
108551,0000000100001000000000000001
110197,0000000110000000000000010000
107286,0000000110000010000000000000
107290,0000100000100000000000001000
107302,0000100110000000000000000000
110265,0000100010000000000000000000
107322,0000010100000000000000000000
110305,0000000000010000000000001000
107362,0000000000000010000000011000
107413,0000000000010000000000010000
110353,0000000000000100000000010000
107468,0000000100000000010000000000
107478,0000000000000000000000010000
107497,0000101010000000000000000000
107501,0000000100000000000000000000
107507,0000001000000000000000010000
107554,0000100110000000000000000000
116253,0000100000000010000000001000
74102,0000000100001000000000000100
111689,0000000100000000010000010000
107616,0000000100000000010000010000
107611,0000000100000000010000000000
107613,0000000000000000010000010000
107614,0000000100010000000000010000
107653,0000000100000000000000010000
110657,0000000100010010000000000000
110649,0000000100000000000000010000
110678,0000000100100010000000000000
110687,0000000100000000000000011000
107756,0001000100001000000000000000
107808,0000100110000000000000000000
107818,0000000100000000000000000000
107822,0000000100000000010000000001
107840,0000000100000000010000000000
107889,0000000100000010000000100000
111003,0000100000100000000000000100
110939,0000000110000000000000010000
110955,0000000110000000000000010000
107943,0000000100000000010000000000
110971,0000000100000000000000010000
107969,0000000110000010000000000000
111001,0000000100000000000000010000
107978,0000000010100010000000000000
107977,0000000000000000000010011000
107983,0000000110000010000000000000
105275,0000000110000000000000000000
108000,0000000100000000010000000000
108002,0000000100001000000000100000
108026,0000000100000000000000000000
105032,0000000100001000000000000000
108052,0000010100001000000000000000
111094,0000000100000000000000110000
108065,0000000100001000000000000000
111102,0000000100000000000000000000
108071,0001000100010000000000000000
111127,0000000010000000000000010100
111143,0000000010000010000000001000
108101,0000000100001000010000000000
108122,0000000100000000000000010000
111194,0000000100000000000000010000
111201,0000000100000000010000010000
108149,0000001100000000000000010000
108160,0000000100000000010000010000
108162,0000100100000000000000000000
83658,0000100000100000000000000000
108186,0000000100000000010000010000
108174,0000000000000000010000010000
108238,0000001010000010000000000000
89256,0000000100000000000000000000
108255,0000000000010000000000011000
111323,0000000010000010000000001000
111400,0000001000000010000000010000
108328,0000000100001000000000000001
111418,0000000100000000010000010000
107688,0101000000010000000000000000
108333,0000000000000010000000011000
108358,0000000100001010000000000000
111488,0000100110000000000000000000
108399,0000000110000000010000000000
108515,0000010001000000000000000000
110763,0100000000000000000000011000
107779,0000000100000000000000010000
109226,0000000100000000000000000000
110259,0000100100000000010000000000
114906,0000000100000000000000010000
107002,0000000100000000010000000000
109403,0000000000000000000000010000
104029,0000000000000000000000000100
110623,0000000000000000010000010000
107315,0000000000000000000000010000
106408,0000000100000000000000010000
110363,0000000000010000000000110000
107349,0000000100000000000000000000
111709,0000000110000000000000010000
109828,0000000100000000000000000000
107225,0000000000000000000000010000
111252,0000000100000000000000010000
110366,0000000000010000010000010000
106878,0000000000000000000000010000
109120,0000000100010000000000001000
108059,0000100110000000000000000000
110892,0000010100000000000000010000
112651,0000010001000000000000000000
107642,0000000000000000010000010000
109382,0000000100001000000000010000
106678,0000000100000000010000000000
112572,0000000000000000000000010000
99785,0000000000010000000000010000
99653,0001000100000000010000000000
103639,0100000000000000000000011000
103064,0000100000100010000000000000
99348,0000000100000100000000001000
114706,0000100100000010000000000000
96895,0000000000000010000000001000
102926,0000100110000000000000000000
29583,0101000000010000000000000000
101414,0101000000010000000000000000
32910,0100000000010000000000010000
100405,0000000000000000010000010000
110719,0001000100000000000000010000
65214,0000000000000110000000001000
110395,0000100010000000010000000000
111752,0000000100000000000000000000
109934,0000000001000000000000000001
112606,0000000000000000000000010000
115978,0000000001000000000000000000
117247,0000000100000000010000010000
112625,0000000000000000000000000100
106537,0000000100000000010000000000
116282,0000100110000000000000000000
116552,0000000000010000000000011000
82509,0101000000000000000000001000
116514,0000000000100000000000000100
117283,0000000000000000010000010000
116684,0000000100000000010000000000
110374,0000101100000000000000000000
70506,0000000100000000000000010000
65421,0100000000000000000000011000
113083,0000000100000000000000000000
118001,0000000000000000010000010000
116165,0000000000010000000000110000
102855,0000000100000000000000000000
107471,0000000100000000010000000000
113839,0000000100000000010000010000
112712,0000100100000010000000000000
90665,0000000100000000000000010000
117891,0000000110000000000000010000
113613,0000000110000000000000010000
117381,0000001110000000000000000000
114305,0000000110000000000000000000
115837,0000000100000000010000000000
115509,0100000000010000000000001000
114671,1000000100000000000000000000
112844,0000000000000000000000010000
114658,0000000000010010000000010000
116275,0000000100000000000000010000
113122,0000100100000000000000000000
117608,0000000000000000000000010000
113448,0000000100000000010000010000
116414,0000000100000000000000010000
116095,0000100100000000000000000100
111543,0000000000000000010000011000
117517,0000000100000000000000000000
117312,0000000000000000000000010000
116485,0000000000000000000000010000
113947,0000000100000000000000000000
115956,0000001100000010000000000000
117060,0000100000000010000000001000
109028,0000001100000000000000010000
117071,0000000100000000010000000000
117788,0000000000000000000000010000
112257,0000101000000000000000000100
116136,0001000000000010000000001000
118026,0000000100001000000000000000
117117,1000000100000000000000000000
116168,0000000000000000000000110000
111787,0000000100000000000000010000
112509,0000000000000000000010000000
54189,0000100110000000000000000000
115591,0000000100000000010000010000
116683,0100000000010000000000001000
116287,0000100100000000000000000000
116768,0000000000000000000000010000
116269,0000000110000000000000010000
114787,1000000100000000000000010000
113720,1000000100000000010000000000
112536,0000000000000010000000100000
48473,0000000100000000000000000000
52572,0000000100000000000000000000
117128,0000000000100000000000010100
114616,0000000100000000000000000000
117705,0100000000000000000000011000
62711,0001000000000000000000011000
110061,0000100100000010000000000000
140614,0000000000100000000000010100
108181,0000100100000000100000000000
114307,0000000100000000010000000000
58898,0000001100100000000000000000
82206,0000000110000000000000010000
111430,0000000101000000000000000000
107727,1000000001000000000000000000
81759,0000100100000000000000000000
113443,0000000100000000000000000000
109491,0000000100000000010000000000
114048,0000000000000010000000011000
111613,0000000100000000010000000000
117104,0000000100000000010000010000
117688,0000100000100010000000000000
109751,0000000100000000000000000000
117774,0000000110000010000000000000
114736,0000001110000000000000000000
112604,0000000100000000010000010000
116289,0000000110000000000000010000
109593,0000000100000000000000000000
103095,0000000000000000000000010000
112368,0000000100000000000000010000
104046,0000010100001000000000000000
62952,0000000100000000000000000000
115742,0000001100000000010000000000
117420,0000100000000010000000001000
115951,0000000100000000000000010001
117784,0000000100000000000000100000
117107,0000001110000000000000000000
117979,0000000000000000010000010000
95776,0100000000000000000000011000
115851,0000000000000000000000110000
116322,0000000000010000000000001000
109374,0000000110000000010000000000
110712,0000000100000000000000000000
112817,0001000100000100000000000000
113362,0000000100000000010000001000
73778,0000000110000010000000000000
112546,0000000000000000010000010000
108500,0001000000000000000000010000
117108,0000000000100000010000010000
118114,0100000000010000000000010000
114103,0000000100000000000000000000
113270,0000000001001000000000000000
92123,0000000100000000000000000000
115963,0001000100000000000000000100
116448,0000000000000000000000110000
116827,0000100100000000000000000000
114894,1000000001000000010000000000
112701,0000000000000000010000010000
113429,0100000100000000000000000000
125877,0000000000000000100000000000
116508,0000101100000000000000000000
117260,0000000110000010000000000000
117500,0000100000000010000000001000
116405,0000000000000000000000010000
109592,0001000000000000000000010100
117998,0000000100000010000000001000
115624,0000000000100010000000000000
113145,0000000100000000000000000000
116559,0000000000000000000000010000
113568,0100000010000010000000000000
117894,0001000000000000000000000100
117723,0000000000000010000000010000
112586,0000000100000000000000010000
112691,0100000000000000100000010000
40366,0010000110000000000000000000
117768,0000000000000000000000011000
115571,0000100000100000000000000000
31612,1000000100000000000000000000
57012,0000000000000000000000010000
103926,0000000100000000010000010000
105737,0000000000000000000000010000
113849,0000000100000000010000010000
113188,0000000100010000000000001000
42644,0000000100010000000000001000
109381,0000000001001000000000000001
109688,0000000100000010000000000000
104606,0000000100000000000000000000
110480,0000000001001000000000000000
108211,1000000100000000000000000000
117331,0000000000000010000000011000
117765,0000000110000000000000010000
116833,0000000100000000000000010000
113280,0000000100000000010000000000
116669,0001000100000000000000010000
116594,0000000100001000000000000000
113211,0000000100000000000000010000
114494,0000000100000000000000010000
116992,0000000001000000000000000000
94265,0000000100000000000010010000
105201,0000000000000000000000010000
70820,0000000100000000000000000000
84898,0000000100000000000000000000
63715,0000001000000000000000000100
109191,0000000100000000000000010000
114122,0000000000000100000000000000
117951,0000000100000000000000000000
118523,0000000000000000010000010000
116629,0000000000100010000000001000
117737,0000001100000000010000000000
116277,0000000100000010000000100000
116583,0100000100010000000000000000
115798,0000100100000000000000010000
116778,0000000000000000000000110000
116213,0000001100000010000000000000
113147,0000000001000000000000000000
117218,0000000000100000010000010000
100990,0000000100000000000000000000
111546,1000000100000000010000000000
113610,0000000001000000000000000001
93199,0001000000000000000000000000
106810,0000000100001000000000000000
111180,0000000110000000000000000000
111237,0000000100000000000000010000
72362,0000000100000000010000000000
103207,0000000000000000000000010000
116040,0000000100000010000000001000
116365,0001000000000000000000010100
116905,0000001110000000000000000000
116493,0000000100010000000000010000
117333,0001000100000000010000000000
118113,0000000100000000010000010000
117628,0000000100000000010000010000
117913,0000100110000000000000000000
115530,0000000100000000000000000000
114266,0000000000000000010000010000
115493,0000000000010000000000001000
116320,0000000010000010000000001000
116756,0001000000010000000000010000
109356,0001000100000000000000000000
116823,0000000000010000000000010000
112568,0000000110000000010000000000
114170,0000101000000010000000000000
117999,1000000100000000000000000000
118073,0000000000000000000000010000
108220,0000000100000000000000010000
49521,0000000100000000000000001000
112746,0000100100000000010000000000
104403,1000000100000000010000000000
61495,0000000100000000010000010000
110246,0000011100000000000000000000
116164,0000000010000000010000010000
112716,0000001100000000000000000000
115472,0000000100010000000000001000
116707,0001000000000000000010010000
116313,0000000000000000000000010000
114550,0000000100000000010000010000
117438,0000100010000000000000000000
116531,0000000010000000010000010000
117332,0000000000000000000000010000
116353,0000000100000000000000000000
115857,0000000100100010000000000000
117008,0001000000010000000000010000
116191,0000000100000000010000010000
115986,0001100000000010000000000000
116571,0000000000010000000000010000
53459,0000000100000000000000000100
117826,0001000000000000000000010100
113695,0000000100000000000000000000
108227,0000000100000000010000000000
111424,0000001110000000000000000000
113080,0000000100000000010000000000
115680,0000000100000000000000000000
117718,0000000100000000000000000000
116225,0000000000100010000000001000
112767,0000000110000000000000000000
115632,0000000100001000000000000000
117918,0000000100000000010000010000
104109,0000000100000000000000000001
51980,0000000100000000000000000000
100840,0000000100000000000000000000
107575,0000000000000000010000010000
42054,0000000100000000000000000000
68646,0000000110000000000000000000
109255,0000000000000000000000010000
104558,0000000010000010000000010000
116985,0000000100000000000000010000
114936,0000000100000000000000010000
114474,0000000100000000000000000000
115736,0000100010000000010000000000
115836,0000000000000000000000010000
101692,0000100010000000000000010000
116745,0000000110000000000000000001
119214,0000000010000000000000010000
116934,0000000000000000010000010000
109066,0000000100000000000000000000
75169,0000000100000000000000000000
113542,0000000110001000000000000000
110693,0000000110000010000000000000
106544,0000000010000010000000010000
116418,0000000100000000000000010000
112607,0000000100000000000000000000
120004,0000001000100000000000000100
116654,0000100000100000000000000100
116311,0000000000010000000000010000
117965,0000100100000000000000000000
114592,0000000100000000000000000000
115725,0001000000010000000000010000
115783,0000000010000010000000010000
120271,1000000100000000010000000000
113596,0100000000010000000000001000
109001,0000000100000000010000000000
94822,0000001010000000010000000000
113253,0000100000000000000000000100
117991,0000000100000000010000010000
117093,1000000100000000010000000000
24252,0000000100000000010000000000
105729,0000000100000000000000000000
111019,0000000100000000000000000000
35896,0000010100000000000000001000
32904,0000000000000000010000010000
45152,0000000000000000010010010000
43278,0000000100000000010010000000
50419,0000000000000000010010010000
54698,0000000100000000010000010000
52357,0000101000000000010000000000
47396,0000101000000000000000000000
25316,0000000000000000010000010000
36855,0010000110000000000000000000
25164,0000000000000000010010010000
53125,0000001000000010000000001000
53604,0000000100000000010000010000
53291,0000000000000000010000010000
56923,0000001000000000010000010000
34583,1000000100000000010000000000
33870,0010001010000000000000000000
58385,0000000100010000000010000000
47437,0000000100000000010000010000
46250,0000000000000000010000010000
31580,0000000100010000000000010000
37059,0000000100010000000000010000
32138,0001000000010000000000001000
31381,0000010100000000010000000000
84370,0000000000000000000000010000
43014,0010000100000000000000000000
33467,0000001100000000000000000000
62622,0000000000100000000000001000
39428,1000000000000000010000001000
42192,0000000100000000000000000000
32143,0000000100000000000000010000
32976,0000001100000000010000000000
32484,0000100000000010010000000000
38787,0010000100000000010000000000
38109,0010001000000000010000000000
50105,0000000100000000010000000000
48728,0000001010000000010000000000
42451,0000000000000000010000010000
45537,0000000000000000010010010000
31725,0000000000000000010000010000
50658,0000000110000000000000010000
51658,0000000000000000010010010000
52126,0000000000000000010000010000
29843,0000000000000010010000001000
32762,0000000000000010010000001000
37008,0010000110000000000000000000
39420,0001000100000000000000010000
29162,0001000100000000000000001000
27125,0000000000000000010010010000
35446,1000000000000000000000010000
28010,0000000100000000010000010000
49261,0000000100000100000000000000
48028,0000000100000000000000000000
25878,0000001010000000000000010000
32599,0000000100000000010000010000
48960,0000000000010000000000011000
38650,0001000100010000000000000000
31679,0000000100000000000000010000
29947,0000000000010000010000010000
34012,0000000100000000010000000000
17350,0000000100000000000000000000
36094,0000001000000000000000010001
25586,0000000100000000010000000000
38300,0001000000000000010000010000
27893,0000000100010000000000000000
32022,0010000110000000000000000000
41509,0000000000000000010010010000
39152,0000000000000100010000000000
26029,0000101000000000000000000000
38235,1000000100000000000000000000
36241,0000000100000000010000010000
63350,0000000000000000000000000100
43265,0000000100000000010000001000
46414,0000000000000010000000011000
51459,0000000100000000010000000000
47162,0000000100000000010000000000
33891,0000000100000000010000010000
29855,0000001100000000010000000000
29588,0000000000000000000010010000
22879,1000000100000000010000000000
27980,0000001010000000000000000001
114007,0000000100000000000000000000
93229,0000000010000010000000010000
118927,0000000110000010000000000000
48491,0000000100000000010000000000
113730,0000000000000000010000010000
117357,0000000100000000010000010000
117669,0000000001001000000000000001
116329,0000000100010000000000001000
118742,0000000100000000010000000000
116442,0000000100000000000000010001
114354,0000000100000000010000000001
117011,0000001010000010000000000000
117039,0000100100001000000000000000
117473,0000100000000000000000000000
116635,0000000100001000000000000000
115678,0000000100000000010000000000
116830,0000000110000010000000000000
115847,0000100100000000000000000000
117603,0000000110000010000000000000
115438,0000100010000000000000010000
115994,0000100010000000000000010000
83587,0000000000000000000000010000
116167,0000000000000000010000010000
116259,0000001110000000000000000000
116421,0000000010000010000000010000
116000,0000000100000010000000010000
115862,0000000110000000000000000000
72653,0000000000010100000000010000
47977,0000000000010100000000001000
72951,0001000000010000000000001000
64603,0000000000010000000000110000
71607,0001000000010000000000010000
50798,0000000100010000000000001000
55277,0000000000010000010000010000
54195,0000000100010000000000000000
107131,0000000100000000000000011000
53271,0001000000010000000000010000
54357,0000000000010000000000001000
59793,0000000010010000000000010000
46672,0000000100010000000000001000
